topic,category,question,answer,keywords,timestamp
Course Registration and Section Selection,Academic,شباب بعد التسجيل هل لازم نعمل سبمت ولا مش ضروري,اللي اعرفه انا انه اكيد وضروري,"['تسجيل', 'سبمت', 'ضروري']",2021-10-13
Course Registration and Section Selection,Academic,طيب كيف تعرف لو عملك approval ?,ممكن تستفسر من الادفايسر يطلع عنده انك سويت سبمت او ما سويت,"['approval', 'ادفايسر', 'سبمت']",2021-10-13
Course Registration and Section Selection,Academic,English for Professional Purposes هذي الماده نزلت بكليتنا او لا,,"['English for Professional Purposes', 'كليتنا']",2021-10-13
Course Registration and Section Selection,Academic,الانغلش 3 الاكواد القديمه الفصول المتاحه,انت الكود القديم شجل السكشن رقم بدون 0 جرب,"['الانغلش 3', 'اكواد قديمه', 'فصول متاحه']",2021-10-14
Course Registration and Section Selection,Academic,ايوه بس المشكلة اكتوب اكود في البحث ما يطلع مدري ليش,,"['اكود', 'بحث']",2021-10-14
Course Registration and Section Selection,Academic,لا تنسوا تسوو سبمت للي ما سوا,👍,"['سبمت', 'تسجيل']",2021-10-14
Course Registration and Section Selection,Academic,شباب حد معاه رقم دكتورة الintroduction to computer programming اللي اسمها Dr. Nor Alafiza Yunus,Programming Dr.vcf (file attached),"['introduction to computer programming', 'Dr. Nor Alafiza Yunus', 'رقم دكتور']",2021-10-13
Course Registration and Section Selection,Academic,طيب حد معاه رقم دكتور مادة الintroduction to entrepreneurship اللي اسمه En Mohammad Shakir Bin Hj. Ramli؟,رقمه موجود تحت,"['introduction to entrepreneurship', 'En Mohammad Shakir Bin Hj. Ramli', 'رقم دكتور']",2021-10-13
Course Registration and Section Selection,Academic,شباب حد معاه رقم Dr. Aziatul Niza Sadikin؟ للintro to engineering,Dr Niza Aziatul.vcf (file attached),"['intro to engineering', 'Dr. Aziatul Niza Sadikin', 'رقم دكتور']",2021-10-13
Course Registration and Section Selection,Academic,ياشباب لو في حد عليه outstanding هل يقدر يضيف مواد في الاسبوع الجاي الي هو insert /delete لانه سجلت pre-registration وطلعو لي رسوم السمستر الجاي من الان,,"['outstanding', 'insert/delete', 'pre-registration']",2021-10-13
Course Registration and Section Selection,Academic,شباب حد معاه رقم دكتورة الengineering drawing اللي اسمها Dr. Nur Syazwani Mohd Ali,Dr Zaki ITE.vcf (file attached),"['engineering drawing', 'Dr. Nur Syazwani Mohd Ali', 'رقم دكتور']",2021-10-16
Course Registration and Section Selection,Academic,شباب حد معاه رقم دكتور الintroduction to engineering اللي اسمه Ir. Dr. Zaki Yamani Zakaria,Dr Zaki ITE.vcf (file attached),"['introduction to engineering', 'Ir. Dr. Zaki Yamani Zakaria', 'رقم دكتور']",2021-10-16
Course Registration and Section Selection,Academic,ياشباب حد عنده جداول مادة انجلش٣,,"['انجلش٣', 'جداول']",2021-10-17
Autocad Tutorial and Mouse Delay Issue,Academic,يا جماعة بحتاج حد بفهم بالautocad,"YOUTUBE اكتب Autocad tutorial
https://youtube.com/c/sourcecad
هذي القناة اعلم منها الاساسيات فقط ثم حاول ترسم بنفسك","['autocad', 'tutorial', 'mouse delay']",2021-10-17
English 3 Course Schedules,Academic,ياشباب حد عنده جداول مادة انجلش٣,No direct answer provided.,"['English 3', 'schedules', 'course']",2021-10-17
Pollution Control Section 02 Group Link,Academic,شباب حد معه لنك لقروب مادة Pollution Control section 02,Follow this link to join my WhatsApp group: https://chat.whatsapp.com/ELtLqKpHaqk9dJaY0bdHnk,"['Pollution Control', 'WhatsApp group', 'section 02']",2021-10-18
Academic Communication Skills Book,Academic,شباب الي عندهم Academic communication skills هذا الكتاب مافي داعي تشتروه,No direct answer provided.,"['Academic Communication Skills', 'book', 'not necessary']",2021-10-18
Chemical Engineering Programme Code,Academic,يا شباب احنا ال programme code تبعنا كطلاب هندسة كيميائية SETK ولا SETKH,امشي عليه,"['Chemical Engineering', 'programme code', 'SETK', 'SETKH']",2021-10-18
Foreign Language Course Code,Academic,السلام عليكم ي شباب ايش الكود القديم حق ال foreign language,"ula*1112 في الكورس حقي
UHL*1112 هذا الجديد","['Foreign Language', 'course code', 'old code', 'new code']",2021-10-18
Introduction to Entrepreneurship Course Sections,Academic,يا جماعة مادة الUBSS1032 اللي هيّ الintroduction to entrepreneurship اول سكشنين حد بعرف دكاترتهم؟,في واحد اسمه Ahmad bahari ممتاز,"['UBSS1032', 'Introduction to Entrepreneurship', 'sections', 'Ahmad Bahari']",2021-10-19
Plant Design Book Request,Academic,السلام عليكم ياشباب في حد عنده كتاب plant design (pdf),"يعيال هاد الموقع فيه تقريبا كل الكتب الجامعية وغيرها بتحملوها بلاش رهيب
يمكن ببعض الدول بدو VPN هيك بتركيا
https://z-lib.org/
ممكن تلاقيه👆🏻","['Plant Design', 'book', 'pdf', 'z-lib']",2021-10-31
Chemical Process Lab 2 Report Request,Academic,السلام عليكم شباب بالله الي اخذ chemical process lab 2- liquid flow process controller ومعاه ال report اكون له شاكر,No direct answer provided.,"['Chemical Process Lab 2', 'report', 'liquid flow process controller']",2021-10-27
Organic Chemistry Lecture Series,Academic,"يعلن الYSAG عن نشر سلسلة جديدة في قناة ال YSAG عبر منصة اليوتيوب.
✏️المادة: Organic chemistry
👨🏼‍🏫تقديم: Dr. Norazah Binti Basar","لمشاهدة قائمة المادة يرجى النقر على الرابط ادناه:
https://youtube.com/playlist?list=PL2LRRctxxQrsQzX-vLh99HHvQzXxL0g01","['Organic Chemistry', 'YSAG', 'Dr. Norazah Binti Basar', 'YouTube']",2021-10-24
Organic Chemistry Lecture Updates,Academic,,🔰 تم تحديث سلسلة شروح : ✏️ *Organic chemistry* المقدمة من YSAG بحلقتين جديدتين 👨🏼‍🏫تقديم:*Dr. Norazah Binti Basar* لمشاهدة قائمة المادة يرجى النقر على الرابط ادناه: https://youtube.com/playlist?list=PL2LRRctxxQrsQzX-vLh99HHvQzXxL0g01,"['organic chemistry', 'lecture updates', 'YSAG', 'Dr. Norazah Binti Basar']",2021-11-14
Virtual Competition Announcement,Academic,,"Greetings to all chempro students, Institution Of Chemical Engineers Universiti Teknology Petronas Student Chapter (IChemE-UTP-SC) & Malaysia Carbon Management Society (MyCarbon Society) is organizing a Virtual Competition themed 'LOW CARBON PATHWAYS FOR GROWTH AND SUSTAINABILITIES' Regisration Link : https://linktr.ee/icheme_utp Open to : All Universities in Malaysia Prizes🥳 ▶️Diamond Award (with cash RM200) ▶️Platinum Award (with cash RM 100) ▶️Gold Award ▶️Silver Award ▶️Bronze Award For any inquiries,kindly contact via Whatsapp : 📞019-390 9527(Balqis) 👉🏻For Registration 📞011-7296 0886(Rushda) 👉🏻For Poster Competition 📞017-8661181(Kelly Ling) 👉🏻For Video Competition for more info https://t.me/chemproofficial/86 https://t.me/chemproofficial/87 https://t.me/chemproofficial/88 https://t.me/chemproofficial/89 https://t.me/chemproofficial/90","['virtual competition', 'IChemE-UTP-SC', 'MyCarbon Society', 'low carbon pathways', 'sustainability']",2021-11-19
Final Examination Schedule,Academic,,"[SCEE FINAL EXAMINATION SCHEDULE FIRST DRAFT SEMESTER 1 2021/2022] السلام عليكم ورحمة الله وبركاته,你好, வணக்கம், Greetings to all SCEE students. Attached below is the first draft for final examination schedule for Semester 1, 2021/2022. Should there be any clash in schedule, kindly email to r-liana@utm.my (Cik Liana) and provide the necessary information. Thank you and stay safe! Shakthis Nur Hidayah School of Chemical and Energy Engineering Students Representative Council Universiti Teknologi Malaysia Session 2020/2021","['final examination', 'schedule', 'SCEE', 'Semester 1', '2021/2022']",2021-12-22
Course Registration Update,Academic,,Good Day everyone! 2SETKH students please register SEEU2003 Because already change SSCK1203 to SEEU2003 Thank you,"['course registration', 'SEEU2003', 'SSCK1203', '2SETKH']",2022-01-09
Professor Recommendations for Key Subjects,Academic,حاب اسال ع حسب خبرتكم مين افضل دكاتره للمواد المهمه في السمستر الثاني سنه اولى مثل الرياضيات والكيمياء العضويه والثرمو دينمكس,الاورجانك شوف لو نورازه بنت بصار بتدرس ولا لا شرحها ممتاز وتصحيحها fair تعطيك حقك,"['professor recommendations', 'organic chemistry', 'thermodynamics', 'mathematics']",2022-01-09
Examination Schedule,Academic,"What is the final confirmed examination schedule for Semester 1, 2021/2022?","Attached below is the final confirmed examination schedule for Semester 1, 2021/2022.","['examination schedule', 'Semester 1', '2021/2022']",2022-01-16
University Email Inquiry,Academic,سلام عليكم ياشباب، احتاج ايميل الكلية الله يعطيكم العافية ..,"No direct answer provided, but the context suggests the need for the university's email address.","['university email', 'college email']",2022-01-22
Yemeni Students in UTM,Visa/Immigration,What is required for Yemeni students currently in Yemen to update their status with UTM?,Yemeni students in Yemen need to provide their names through a form to update their status with UTM. The form link is: https://forms.gle/wnWHskeHiS5qeFec6,"['Yemeni students', 'UTM', 'status update', 'form']",2022-01-23
Industrial Seminar Reflection,Academic,ياشباب هل في امكانيه احد يرسل نموذج لل Meta reflection حق ماده industrial seminar and profession لان مافهمت كيف تركيبته بالضبط,A link to a Google Drive folder containing the Meta reflection template was provided: https://drive.google.com/drive/folders/1U0Gf-gAjMj2MFXevCErlY3_KNM7Tsuzu,"['Meta reflection', 'industrial seminar', 'template']",2022-01-25
Lab Session Format Inquiry,Academic,Salam Dr. Sorry for disturbing But is the lab next semester online or face to face?,"The plan is to have face-to-face labs after Eid, but it depends on the COVID situation.","['lab session', 'online', 'face to face', 'COVID']",2022-02-07
Grade Review Inquiry,Academic,شباب اذا حاب اراجع درجاتي كيف اتواصل مع المكتب عندهم ايميل او ايش اسوي حد عنده خلفيه,"No direct answer provided, but the context suggests the need for contact information or procedure to review grades.","['grade review', 'contact office', 'email']",2022-02-27
YSAG Group Leaders Announcement,Academic,Who are the new YSAG group leaders for the academic year 2022-2023?,"The new YSAG group leaders for the academic year 2022-2023 are: 
- YSAG President: محمد البيتي (+971503324041) 
- YSAG Vice-President: عبدالله الشاطري (+60 18-252 8300) 
- Foundation: مالك الشومي (+966 53 687 6216) 
- Faculty of Biomedical Engineering: اسامة الحميدي (+974 6615 6389) 
- Faculty of Petroleum Engineering: عبدالله السقاف (+60 11-6112 8644) 
- Faculty of Chemical Engineering: ابراهيم جابر (+966 53 317 4895) 
- Faculty of Civil Engineering: عبدالملك مروان (+60 11-2546 0237) 
- Faculty of Electrical Engineering: انس محمود (+966 55 418 1004) 
- Faculty of Mechanical Engineering: هاني بن عفيف (+966 53 730 2826) 
- Faculty of Computing: عبدالعزيز توفيق (+966 56 382 0279) 
- Faculty of Management: عزالدين احمد (+60 11-6425 5452).","['YSAG', 'group leaders', 'academic year', '2022-2023']",2022-03-11
YSAG Website Announcement,Academic,What services are provided on the new YSAG website?,"The new YSAG website provides the following services: 
⭐️ Upcoming Events 
⭐️ E-Library 
⭐️ YouTube Academic Content 
📍Curriculum Lessons 
📍Academic Programs and Workshops 
📍Recommend Playlist 
⭐️Contact Us. The website link is: https://sites.google.com/view/ysag.","['YSAG', 'website', 'services', 'academic content']",2022-03-11
Professor Recommendations,Academic,Who is recommended for teaching Mass Balance?,"For teaching Mass Balance, Aznizam is highly recommended. Additionally, Dr. Noorhaliza is also mentioned as a good option for teaching Mass Balance.","['Mass Balance', 'Aznizam', 'Dr. Noorhaliza']",2022-03-14
Professor Recommendations,Academic,Who is recommended for teaching Differential Equations?,"For teaching Differential Equations, Dr. Nurul Huda is recommended. She is known for giving good grades and being helpful, although her teaching style may not be the best.","['Differential Equations', 'Dr. Nurul Huda']",2022-03-15
Elective Courses,Academic,Can students combine two streams in elective courses?,"The question about combining two streams in elective courses was asked, but no clear answer was provided in the chat.","['elective courses', 'streams', 'combine']",2022-03-16
Graduation Project Preparation,Academic,What is the link to the YSAG workshop on preparing for graduation projects?,The link to the YSAG workshop on preparing for graduation projects is: https://youtu.be/YFfsXDIlfKE.,"['graduation project', 'YSAG', 'workshop']",2022-03-16
Undergraduate Project Inquiry,Academic,السلام عليكم ي شباب بخصوص undergraduate project 1 هل تكون مفتوحه كل سيمستر ؟,والله ما عندي علم. بس المفروض ما تتهاون في الماده ذي. لانه عباره عن FYP 1 and FYP2. المفروض انها تفتح مره وحده كل سنه.,"['undergraduate project', 'FYP1', 'FYP2', 'academic']",2022-03-17
Process Plant Management Inquiry,Academic,ياشباب احد عنده معلومات عن تخصص Process plant management? او يعرف احد عنده معلومات، ياليت يفيدني للضرورة 🙏,,"['Process plant management', 'academic', 'specialization']",2022-03-18
Course Registration Inquiry,Academic,الآن إذا كان كود المادة نفس الكود الموجود في البوكلت بس في كلية ثانية عادي ننزلها؟,لا. ضروري تغير.,"['course registration', 'academic', 'course code']",2022-03-19
Thermodynamics Class Inquiry,Academic,عندي استفسار هل في مواد يحطو فيها الطلاب الملز لحالهم والاجانب لحالهم لان اليوم صادف ف كلاسي اني الوحيد اجنبي والدكتوره قالت كنت احسب ان اللوكل لحالهم . اتنمى تفيدوني,حسب المادة والدكتور. ايش المادة اللي صارلك هذا الشيء فيها,"['Thermodynamics', 'class segregation', 'academic']",2022-03-20
Professor Inquiry,Academic,Prof Dr Norasikin يا شباب أحد قد أخذ مادة عندي هذي؟,خذيت معها سيبيريشن ، كويسة الدكتوره من ناحية درجات وتعاملها جيد وطيوبه لكن كشرح مقبول نوعا ما,"['Prof Dr Norasikin', 'academic', 'professor review']",2022-03-24
MATLAB Workshop Announcement,Academic,,"🌹Assalamualaikum and Greetings to all!🌹

💁‍♂️ We all know that Matlab is a numeric computing platform that helps engineers and scientists in data analyzing, developing algorithms or creating models. 

But the main question comes later in our mind, *How and where exactly do we start?* 🤔

It's our pleasure to inform you that ISS-YEMEN has arranged a three-days workshop on MATLAB programming 🤩✨.

We’ll be discussing the following topics:
Day 1: Introduction to MATLAB
Day 2: Introduction to Control Systems
Day 3: Introduction to SIMULINK

👨‍🏫 *Lectured by*: Abdullah Sharaf
🗓️ *Date*: 1-3 *April* 2022
🕘 *Time*: 10PM - 11PM (MYT) 
💻 *Platform*: Online
💰 *Fees*: Free 
🟡 *Matlab Version*: 2016 and above

🌟 Certificate and UTM merit will be provided.

⚠️ *SEATS ARE LIMITED*

We are welcoming you all to hop on and grab this opportunity 😆🔥!

For any inquiries, please contact:
Omar Batis
+601137771612
Mohammed Saeed
+601156741825

Registration link:
https://forms.gle/vHPraBZR8o8DnD439

*Academic Committee*
*ISS-YEMEN*
*UTM*","['MATLAB', 'workshop', 'academic', 'UTM']",2022-03-26
Language of Instruction for a Professor,Academic,شباب احد جرب الدكتور ذا؟ بيشرح ماليزي ولا انجليزي؟,,"['professor', 'language', 'instruction', 'Malay', 'English']",2022-03-30
YSAG Academic Services Announcement,Academic,,"يعلن YSAG عن فتح باب التقديم لخدمات YSAG الأكاديمية 👨🏻‍🎓📚

🔻 يمكنك المشاركة في:-

📍 التطوع و تقديم شرح لمواد علمية على قناتنا في اليوتيوب و أيضا مشاركة قوائم تشغيل مفيدة.

📍التطوع و تقديم كلاسات تقوية مباشرة للطلاب.

📍 التطوع في جمع الملفات مثل 
تست ١ ، تست ٢ ، فاينل و غيرها من الملفات القيمة التي تفيد الطلاب من خلال المكتبه الإلكترونية.

📍 واخيرا يمكنكم ايضا المساهمة في تقديم النصائح و الاقتراحات لأجل تطوير خدامتنا لكم.

📝 رابط المشاركة:
https://forms.gle/uJmVr6cx7o9Z4AF26

📳 للمزيد من المعلومات والخدمات الأكاديمية التي نوفرها لكم يمكنكم زيارتنا عبر الموقع الإلكتروني الخاص ب *YSAG*:
https://sites.google.com/view/ysag","['YSAG', 'academic services', 'volunteering', 'tutoring', 'study materials']",2022-03-30
Student Feedback on University Matters,Student Life,,"⚠️ *كوننا ممثلين لكم أمام الجامعة لازم ناخذ رأيكم*

فيه تصويت على التلجرام ياريت الكل يشارك فيه بيساعدنا نعرف رغباتكم ونحاول نطالب فيها 

 _رابط مجموعة التلجرام في وصف المجموعة_ 

*ISS-YEMEN*
*UTM*","['student feedback', 'university matters', 'telegram', 'voting']",2022-04-01
Reference Book for Chemical Reaction Engineering,Academic,الي أخذوا كيميكل رآكشن إيش كان Reference book?,Elements of chemical reaction engineering,"['chemical reaction engineering', 'reference book', 'Elements of chemical reaction engineering']",2022-04-03
Study Mode After Ramadan,Academic,حاب اسال هل في خبر الى الان عند مود الدراسه بعد رمضان بالنسبه لتخصصنا او لسى ماقرروً,f2f على الاغلب,"['study mode', 'after Ramadan', 'face-to-face']",2022-04-07
Digital Enhancement in Oil and Gas Industry Talk,Academic,,"*[Digital - No Longer an Option, It's Core to Oil and Gas]*

CEUC is proud to present to you a *Virtual Industrial Talk* by *Ir. Dr. Chan Tuck Leong*. By participating in this talk, you will gain exposure to digital enhancement in the oil and gas industry.

*E-certificates* and *merit marks* will be awarded to the participants.

The event details are as follows:
📍Date: *16th April 2022 (Saturday)*
📍Time: *2:00p.m. to 3.30p.m. (UTC +8)*
📍Platform: *Microsoft Teams*

🔈*Register* through the *link below* or *scan the QR code* on the poster above:
https://forms.gle/sCtWXMtKRqQmZVBRA 

🔈Join our temporary *WhatsApp group* for quick updates on the event: 
https://chat.whatsapp.com/CLtqIhK49ZD3qQItw2nAXD 

If there’s any enquiries, please contact 
Previnah - +60149425615","['digital enhancement', 'oil and gas', 'virtual talk', 'e-certificates', 'merit marks']",2022-04-11
University General Course Registration Update,Academic,شباب ذي الرساله ارسلوها في قروب التيليجرام ، هل ضروري نعبيها؟,"It is informed that the Center for Academic and Learning Experiences (CAEL) under the Graduate Institute for Available Life (UTM iLeague) is in the process of collecting statistical information on undergraduate students up to the 2021/22 cohort who have not yet taken general university courses.

Accordingly, students are required to fill out a questionnaire on student registration for general university courses. Updating the information in the google form must be done no later than April 20, 2022.","['university courses', 'registration', 'questionnaire', 'CAEL', 'UTM iLeague']",2022-04-19
Thermodynamics Project Inquiry,Academic,حبيت اسال اذا في حد عنده مشروع الثرمو دينكس سمستر ثاني لان الدكتوره ماوضحت لنا في اي شي ومالاقيته ف الموقع YSAG,ممكن تشيك في ملف الميكانيكا يمكن تلقى حاجة تفيدك ياخذون المادة,"['thermodynamics', 'project', 'semester 2', 'YSAG']",2022-05-05
Cybersecurity Lab Location,Academic,احد يعرف فين مكان السيبراشن لاب هل هو في n01,,"['cybersecurity lab', 'location', 'n01']",2022-05-08
Textbook Purchase Inquiry,Academic,عندي استفسار هل في مكان في سكوداي يبيع كتب دراسيه ابغى اشتري كتاب المالس بالنس. اذا مافي هل في امكانيه استلف كتاب طالب لان عندي اختبار open book الاربعاء ومايقبلو الا النسخه الاصليه للكتاب,موجود,"['textbook', 'purchase', 'open book exam', 'Skudai']",2022-05-16
Summer Semester Courses and Fees,Academic,ياشباب حاب اعرف ايش المواد المتوفره في الصيفي وكم بتكون رسومه,الرسوم حسب الكريديت الي بتاخذه اذا مادة وحدة ٣ كريديت بتطلع حوالي 1000-1300 و يعتمد على متى سجلت بالجامعة وكم يحسبولك الرسوم بالفصل العادي لانه السعر يزداد كل سنة,"['summer semester', 'courses', 'fees', 'credit hours']",2022-07-31
Final Examination Schedule,Academic,,"Attached below is the final confirmed examination schedule for Semester 2, 20212022.","['final exam', 'schedule', 'Semester 2', '2021/2022']",2022-06-14
University Semester Announcement,Academic,الجامعة وبشكل رسمي تعلن وتقرر السمستر القادم بيكون حضوري 100% وبيكون فيه مرونه من ناحية كون بعض الكلاسات او التستات التعويضية حضوري بالكامل او اونلاين يعتمد على ما يراه الدكتور للكلاس اللي يبغى يخليه اونلاين او يسمح لطالب ان ياخذ تست تعويضي اونلاين,"No direct answer provided, but the announcement indicates that the next semester will be 100% in-person with flexibility for some classes or tests to be online based on the instructor's decision.","['semester', 'in-person', 'online classes', 'tests', 'flexibility']",2022-08-04
Student Transportation Arrangement,Student Life,"In order to facilitate the life of students at the university and their movements to and from the university at lectures’ times, especially for the residences located far from the university, we kindly ask you to fill in the form below to count the number of students residing in the following residences: - Melana Apartments - Melawis Apartments - Desa Skudai Apartments - The Garden Residences","Based on the number, arrangements will be made with the university authorities to provide buses that pass to / from the aforementioned residences during lecture times.","['transportation', 'student residences', 'bus service', 'lecture times']",2022-09-03
Course Schedule Inquiry,Academic,شباب نزل جدول الكورسات ولا لسى,اليوم كنت في الكلية ومافي شي نازل,"['course schedule', 'university', 'inquiry']",2022-10-11
Course Registration Inquiry,Academic,ي شباب استفسار بسيط الحين اللي سوا ال pre registration يقدر يضيف مواد لما يفتح التسجيل ولا ضروري يستنى لما يفتح ال amendment,لازم يستنى,"['course registration', 'pre-registration', 'amendment']",2022-10-11
Library Book Donation and Borrowing,Academic,قبل فترة وصلتني مجموعة كتب من السناير فقررنا نعمل مكتبة تكون وقف. الذي يريد أن يستعير/يُرجع أو يتبرع بكتاب بإمكانه التسجيل في الفورم وانتظار الرد في حالة الإستعارة للتأكد من توفر الكتاب,https://forms.gle/Hp57DeLwQzrNB37j8,"['library', 'book donation', 'borrowing', 'form']",2022-10-17
Course Addition Inquiry,Academic,شباب حاب اسال اذا ابغى اضيف ماده ٣ كردت وعندي ١٧ كردت هل في معيار لل cgpa يقبلو منه او عادي اي شي,السيمستر هذا منزل ٢١ في ال amendment و الموقع مشاها لي ف شوف اذا بتقدر او كلم الادفايزر حقكك,"['course addition', 'CGPA', 'credit hours', 'advisor']",2022-10-18
Final Examination Schedule,Academic,سلام يعيال هل ممكن يكون في فاينلين بيوم قد حصلت من قبل؟,وعليكم السلام اذا مو كلاش ايوه عادي,"['final exam', 'schedule', 'overlap']",2022-12-06
Academic Calendar,Academic,شباب حد عنده الacademic calendar تاعت هاي السنة؟,<Media omitted>,"['academic calendar', 'UTM']",2022-12-06
Course Registration,Academic,السلام عليكم جميعا صبحتم بالخير كيف موضوع التسجيل للسمستر القادم ومتى يبدأ وكيف طريقته؟,لأنك غير منتظم راح تروح على الكلية تسجل المواد مع الاكادمك ادفايزر حقك. قبل بداية السمستر راح يوصلك إيميل,"['course registration', 'semester', 'academic advisor']",2023-01-11
Course Schedule,Academic,[FKT COURSE SCHEDULE SEMESTER II 2022/2023],Attached below is the Course Schedule for Semester II - 2022/2023.,"['course schedule', 'semester 2', 'FKT']",2023-01-14
Mock Interview Schedule,Academic,"Greetings, Attention to all students that eligible to join the mock interview which will be starting next week, please read the schedule carefully.",Any requests for reschedule or anything else will not be entertain unless it is important and cannot be amend and please do inform your PIC a week before the date.,"['mock interview', 'schedule', 'graduate email']",2023-01-08
Course Schedule Announcement,Academic,Attached below is the Course Schedule for Semester II - 2022/2023.,Greetings to all FKT students. Attached below is the Course Schedule for Semester II - 2022/2023. Thank you and take care.,"['course schedule', 'semester II', '2022/2023']",2023-01-14
Study Together Program Announcement,Academic,Kami dari Persatuan Mahasiswa Islam akan mengadakan program 'Study together With PMITUM' untuk membantu para pelajar mengatasi masalah-masalah tersebut. Ayuh sertai sekarang!!,"Program 'Study together With PMITUM' akan diadakan pada Isnin, 30 Januari 2023 di Dewan Al-Khawarizmi, Masjid Sultan Ismail. Akan membincangkan kertas soalan peperiksaan tahun-tahun lepas. Subjek yang bakal dibincangkan: Engineering Mathematics I, Engineering Mathematics II, Differential Equations. Untuk menyertai program ini, anda dikehendaki untuk mengisi google form di bawah: https://forms.gle/6CuGDw9W4XNUGbYy6. Sebarang pertanyaan: Zufayri - 010-334 8656, Aziean - 011-4018 0374.","['study together', 'PMITUM', 'engineering mathematics', 'differential equations']",2023-01-29
FYP Evaluation Panel,Academic,التقييم عندكم حق ال FYP دكاترة من الجامعة نفسها فقط ؟ ولا يجيبولكم دكاترة من ال UM ?,في industrial panel بعد مع الدكاتره,"['FYP', 'evaluation', 'industrial panel']",2023-02-03
Course Registration Inquiry,Academic,يا اخوان التسجيل متى بيفتح ؟ اي تاريخ ؟,"16, 17","['course registration', 'semester II']",2023-03-04
YSAG Leadership Announcement,Student Life,يعلن YSAG عن أسماء رؤساء المجموعات الاكاديمية لعام 2023-2024.,"YSAG President: نوح علوان +601161690819, YSAG Vice-President: محمد ناشر +60 11-1177 9026, Foundation: عبدالرحمن السقاف +966548168190, Faculity of Biomedical Engineering: هشام مصطفى +601137799218, Faculity of Chemical & Petroleum Engineering: محمد بابكر +60182765747, Faculty of Civil Engineering: عبدالملك مروان +60 18-326 7649, Faculty of Electrical Engineering: اسامة الزبيري +967 738 825 883, Faculity of Mechanical Engineering: محمد خليل +60 18-220 5961, نايف رضوان +60 11-6166 7848, Faculty of Computing: عبدالله النظاري +60 11-2736 8639, احمد مروان +601139700557.","['YSAG', 'leadership', '2023-2024']",2023-03-09
Course Registration Dates,Academic,متى بيبدا التسجيل للمواد؟,"16,17","['تسجيل', 'مواد', 'تاريخ']",2023-03-13
Differential Equation Professor Recommendation,Academic,تحد يعرف دكتور differential equation كويس,,"['differential equation', 'دكتور', 'توصية']",2023-03-19
Professor Contact Information,Academic,شباب احد عنده رقم Dr. Mohd Ariffin (big brother),,"['رقم', 'دكتور', 'Mohd Ariffin']",2023-03-19
Professor Contact Information,Academic,ممكن رقم الدكتور Zaki Yamani,Dr Zaki Zaki Yamani.vcf (file attached),"['رقم', 'دكتور', 'Zaki Yamani']",2023-03-19
Professor Contact Information,Academic,احد معاه رقم هذا الدكتور ؟,diniemuhaimin.vcf (file attached),"['رقم', 'دكتور', 'contact']",2023-03-19
Excel Course Recommendation,Academic,تنصحو مين في Excel,,"['Excel', 'توصية', 'دورة']",2023-03-22
PSC Course Registration,Academic,كنت بسال احد بعرف متى بيفتح تسجيل ال PSC courses,عادة يكون فيه بريفنق رح يعلنوا عنه قريب ...من اسبوع إلى اسبوعين رح يعلنوا عنه ونخبركم إن شاء الله,"['PSC', 'تسجيل', 'courses']",2023-03-23
University Research and Training Opportunities,Academic,شباب حبيت اسال ع موضوع التدريب او البحوث الي ممكن تسويها مع دكتور ف الجامعه حد يعرف اكثر ع المجال ذا كيف اقدم على الاشياء ذي وايش المتطلبات وكذا,,"['تدريب', 'بحوث', 'دكتور', 'جامعة']",2023-03-23
Bank Account for New Students,Student Life,يا شباب معي سؤال، اذا انا طالب جديد هل اقدر افتح حساب ماي بنك؟,إذا أنت من الدول التي تعاني من حروب في الغالب لأ تقدر تطلع RHB بنك معاملات وبنك ثاني مايحضرني إسمه,"['حساب بنكي', 'ماي بنك', 'طالب جديد']",2023-03-27
UTMPSC Course Briefing,Academic,,"UTMPSC Course Briefing, Semester II, Session 2022/2023. All 3rd year and 4th Year students are invited to UTMPSC Course Briefing. Details as below: 📆 4 April 2023 ( Tuesday) ⏰ 2.30pm 🔗 https://www.facebook.com/UTMiLeaGue","['UTMPSC', 'Course Briefing', '2022/2023']",2023-03-30
FYP Autoclave Batch Reactor Experience,Academic,الشباب الي اشتغلوا تجارب في FYP هل فيه واحد اشتغل على Autoclave batch reactor?,تفضل,"['FYP', 'Autoclave batch reactor', 'تجارب']",2023-03-30
Talent Course Submission Deadline,Academic,,بس تذكير لطلاب آخر فصل اليوم آخر يوم لتسليم متطلبات كورس ال talent اذا ما لحقت تسلم اليوم في احتمالية تزود فصل,"['talent', 'تسليم', 'موعد نهائي']",2023-05-04
Book Sharing Initiative,Student Life,,فيه موجود عندنا في المكتبة *YSAG* عدة كتب متاحة.. اللي حاب يستعير أو يعير كتب ويشارك في استفادة الطلاب يعبي الفورم في الأسفل.. https://docs.google.com/forms/d/e/1FAIpQLSe3ZB05-EdtMohUoGZmhsrd3z6QerDQ4JF3j9BOhQpPWdLEpg/viewform?usp=sharing,"['كتب', 'مكتبة', 'YSAG']",2023-05-06
Semester Registration Dates,Academic,,"*SEMESTER l, 2023/2024 SESSION* Compulsory Registration - 18-29 June special registration - 2 days before semester begin amendment - 2 weeks ( week 1 & week 2) amendment with penalty - (week 3) withdraw - week 4 until week 8","['تسجيل', 'فصل دراسي', '2023/2024']",2023-05-15
Faculty Email Address,Academic,عطوني ايميل الكلية لاهنتم,farhanaismail@utm.my,"['ايميل', 'كلية', 'تواصل']",2023-05-15
